timestamp,river,zone,latitude,longitude,temperature,humidity,rainfall,pressure,wind_speed,cloud_cover
2026-06-12 08:40:54,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:40:54,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.0,39,0.0,963.3,10.6,81
2026-06-12 08:40:54,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.7,44,0.0,996.9,15.8,80
2026-06-12 08:40:54,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.6,5.6,100
2026-06-12 08:40:54,Narmada,N1_Amarkantak,22.6747,81.759,24.5,84,1.4,894.8,5.8,100
2026-06-12 08:40:54,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,36,0.1,957.5,8.8,34
2026-06-12 08:40:54,Narmada,N3_Omkareshwar,22.2452,76.151,38.8,36,0.0,982.3,16.1,6
2026-06-12 08:40:54,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1002.2,25.2,42
2026-06-12 08:40:54,Kaveri,C1_Talakaveri,12.3855,75.4894,20.5,89,0.1,872.5,6.4,83
2026-06-12 08:40:54,Kaveri,C2_Kodagu,12.3375,75.8069,24.5,76,0.1,915.7,13.4,99
2026-06-12 08:40:54,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.2,64,0.1,929.1,18.9,99
2026-06-12 08:40:54,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.4,94,0.5,985.7,10.6,91
2026-06-12 08:40:54,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,32.1,57,0.2,1000.6,20.8,79
2026-06-12 08:41:26,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.9,87,0.3,865.5,14.3,95
2026-06-12 08:41:26,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:41:26,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.0,39,0.0,963.3,10.6,81
2026-06-12 08:41:26,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.7,44,0.0,996.9,15.8,80
2026-06-12 08:41:26,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.6,5.6,100
2026-06-12 08:41:26,Narmada,N1_Amarkantak,22.6747,81.759,24.5,84,1.4,894.8,5.8,100
2026-06-12 08:41:26,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,36,0.1,957.5,8.8,34
2026-06-12 08:41:26,Narmada,N3_Omkareshwar,22.2452,76.151,38.8,36,0.0,982.3,16.1,6
2026-06-12 08:41:26,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1002.2,25.2,42
2026-06-12 08:41:26,Kaveri,C1_Talakaveri,12.3855,75.4894,20.5,89,0.1,872.5,6.4,83
2026-06-12 08:41:26,Kaveri,C2_Kodagu,12.3375,75.8069,24.5,76,0.1,915.7,13.4,99
2026-06-12 08:41:26,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.2,64,0.1,929.1,18.9,99
2026-06-12 08:41:26,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.4,94,0.5,985.7,10.6,91
2026-06-12 08:41:26,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,32.1,57,0.2,1000.6,20.8,79
2026-06-12 08:41:46,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.9,87,0.3,865.5,14.3,95
2026-06-12 08:41:46,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:41:46,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.0,39,0.0,963.3,10.6,81
2026-06-12 08:41:46,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.7,44,0.0,996.9,15.8,80
2026-06-12 08:41:46,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.6,5.6,100
2026-06-12 08:41:46,Narmada,N1_Amarkantak,22.6747,81.759,24.5,84,1.4,894.8,5.8,100
2026-06-12 08:41:46,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,36,0.1,957.5,8.8,34
2026-06-12 08:41:46,Narmada,N3_Omkareshwar,22.2452,76.151,38.8,36,0.0,982.3,16.1,6
2026-06-12 08:41:46,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1002.2,25.2,42
2026-06-12 08:41:46,Kaveri,C1_Talakaveri,12.3855,75.4894,20.5,89,0.1,872.5,6.4,83
2026-06-12 08:41:46,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.2,64,0.1,929.1,18.9,99
2026-06-12 08:41:46,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.4,94,0.5,985.7,10.6,91
2026-06-12 08:41:46,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,32.1,57,0.2,1000.6,20.8,79
2026-06-12 08:43:07,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.9,87,0.3,865.5,14.3,95
2026-06-12 08:43:07,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:43:07,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.0,39,0.0,963.3,10.6,81
2026-06-12 08:43:07,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.7,44,0.0,996.9,15.8,80
2026-06-12 08:43:07,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.6,5.6,100
2026-06-12 08:43:07,Narmada,N1_Amarkantak,22.6747,81.759,24.5,84,1.4,894.8,5.8,100
2026-06-12 08:43:07,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,36,0.1,957.5,8.8,34
2026-06-12 08:43:07,Narmada,N3_Omkareshwar,22.2452,76.151,38.8,36,0.0,982.3,16.1,6
2026-06-12 08:43:07,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1002.2,25.2,42
2026-06-12 08:43:07,Kaveri,C1_Talakaveri,12.3855,75.4894,20.5,89,0.1,872.5,6.4,83
2026-06-12 08:43:07,Kaveri,C2_Kodagu,12.3375,75.8069,24.5,76,0.1,915.7,13.4,99
2026-06-12 08:43:07,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.2,64,0.1,929.1,18.9,99
2026-06-12 08:43:07,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.4,94,0.5,985.7,10.6,91
2026-06-12 08:43:07,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,32.1,57,0.2,1000.6,20.8,79
2026-06-12 08:44:22,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.9,87,0.3,865.5,14.3,95
2026-06-12 08:44:22,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:44:22,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.0,39,0.0,963.3,10.6,81
2026-06-12 08:44:22,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.7,44,0.0,996.9,15.8,80
2026-06-12 08:44:22,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.6,5.6,100
2026-06-12 08:44:22,Narmada,N1_Amarkantak,22.6747,81.759,24.5,84,1.4,894.8,5.8,100
2026-06-12 08:44:22,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,36,0.1,957.5,8.8,34
2026-06-12 08:44:22,Narmada,N3_Omkareshwar,22.2452,76.151,38.8,36,0.0,982.3,16.1,6
2026-06-12 08:44:22,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1002.2,25.2,42
2026-06-12 08:44:22,Kaveri,C1_Talakaveri,12.3855,75.4894,20.5,89,0.1,872.5,6.4,83
2026-06-12 08:44:22,Kaveri,C2_Kodagu,12.3375,75.8069,24.5,76,0.1,915.7,13.4,99
2026-06-12 08:44:22,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.2,64,0.1,929.1,18.9,99
2026-06-12 08:44:22,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.4,94,0.5,985.7,10.6,91
2026-06-12 08:44:22,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,32.1,57,0.2,1000.6,20.8,79
2026-06-12 08:44:57,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.9,87,0.3,865.5,14.3,95
2026-06-12 08:44:57,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.4,37,0.0,948.5,18.5,67
2026-06-12 08:44:57,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.2,39,0.0,963.1,10.0,77
2026-06-12 08:44:57,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.9,43,0.0,996.8,15.6,71
2026-06-12 08:44:57,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.4,5.6,100
2026-06-12 08:44:57,Narmada,N1_Amarkantak,22.6747,81.759,23.4,93,1.4,894.4,3.9,100
2026-06-12 08:44:57,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,35,0.1,957.2,9.2,38
2026-06-12 08:44:57,Narmada,N3_Omkareshwar,22.2452,76.151,38.9,36,0.0,982.0,16.0,6
2026-06-12 08:44:57,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1001.9,25.2,32
2026-06-12 08:44:57,Kaveri,C1_Talakaveri,12.3855,75.4894,20.6,89,0.1,872.4,5.9,77
2026-06-12 08:44:57,Kaveri,C2_Kodagu,12.3375,75.8069,24.6,77,0.1,915.6,14.5,99
2026-06-12 08:44:57,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.6,63,0.1,929.0,19.2,100
2026-06-12 08:44:57,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.7,92,0.5,985.6,11.2,94
2026-06-12 08:44:57,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,31.8,60,0.2,1000.4,20.8,77
2026-06-12 08:46:01,Krishna,K1_Mahabaleshwar,17.9237,73.6586,21.3,90,0.3,865.1,14.4,92
2026-06-12 08:46:01,Krishna,K2_Sangli_Almatti,16.8544,74.5642,35.5,37,0.0,948.3,18.2,71
2026-06-12 08:46:01,Krishna,K3_Raichur_Kurnool,16.2076,77.3463,36.2,39,0.0,963.1,10.0,77
2026-06-12 08:46:01,Krishna,K4_Nagarjuna_Sagar,16.575,79.3167,36.9,43,0.0,996.8,15.6,71
2026-06-12 08:46:01,Krishna,K5_Vijayawada_Delta,16.5062,80.648,34.5,51,0.0,999.4,5.6,100
2026-06-12 08:46:01,Narmada,N1_Amarkantak,22.6747,81.759,23.4,93,1.4,894.4,3.9,100
2026-06-12 08:46:01,Narmada,N2_Jabalpur,23.1815,79.9864,36.9,35,0.1,957.2,9.2,38
2026-06-12 08:46:01,Narmada,N3_Omkareshwar,22.2452,76.151,38.9,36,0.0,982.0,16.0,6
2026-06-12 08:46:01,Narmada,N4_Bharuch,21.7051,72.9959,36.9,45,0.0,1001.9,25.2,32
2026-06-12 08:46:01,Kaveri,C1_Talakaveri,12.3855,75.4894,20.6,89,0.1,872.4,5.9,77
2026-06-12 08:46:01,Kaveri,C2_Kodagu,12.3375,75.8069,24.6,77,0.1,915.6,14.5,99
2026-06-12 08:46:01,Kaveri,C3_Mysuru_KRS,12.2958,76.6394,28.6,63,0.1,929.0,19.2,100
2026-06-12 08:46:01,Kaveri,C4_Mettur_Dam,11.787,77.8008,27.7,92,0.5,985.6,11.2,94
2026-06-12 08:46:01,Kaveri,C5_Thanjavur_Delta,10.7867,79.1378,31.8,60,0.2,1000.4,20.8,77
